ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _dtb_seo_title","Meta: _dtb_seo_description","Meta: _mpn","Meta: _veeqo_sellable_id","Meta: _veeqo_mapped_sku"
230358,variable,AH-AD,,"Asgard Angle Head",1,0,visible,"Professional-grade drywall angle head available in multiple sizes for finishing internal corners.","<p class=""prod-line-desc""><strong>Asgard Angle Head</strong> delivers professional-grade precision for finishing internal drywall corners in sizes 2.5"", 3"", and 3.5"". These contractor-grade tools simultaneously feather joint compound on both sides of a 90-degree corner, ensuring a clean, uniform finish in a single pass. Engineered for high-volume job sites, they effectively wipe down excess compound following a corner roller, significantly reducing the need for manual sanding and touch-up work.</p><p class=""prod-line-desc"">Built to withstand rigorous daily use, all angle heads in this family feature a corrosion-resistant die-cast aluminum body paired with durable stainless steel frames and skids. Integrated easy-roll wheels with rubber tires minimize friction, while the patented positive ball retainer ensures a secure connection to your handle or applicator, preventing accidental disconnects during operation.</p><p class=""prod-line-desc""><strong>Features:</strong></p><ul><li><strong>Dual-Sided Precision:</strong> Simultaneously feathers both sides of an internal corner for a symmetrical, high-quality finish.</li><li><strong>Multiple Sizes:</strong> Available in 2.5"", 3"", and 3.5"" widths to accommodate different corner finishing requirements.</li><li><strong>Durable Construction:</strong> Features a corrosion-resistant die-cast aluminum body with stainless steel frames and skids for long-term reliability.</li><li><strong>Smooth Operation:</strong> Equipped with easy-roll rubber-tired wheels to reduce drag and ensure consistent performance across wall-to-wall and wall-to-ceiling transitions.</li><li><strong>Secure Attachment:</strong> Utilizes a patented positive ball retainer to keep the tool firmly attached to your handle or corner applicator.</li></ul><p class=""prod-line-desc""><strong>Available Sizes:</strong></p><ul><li>AH25-AD: 2.5"" Angle Head</li><li>AH30-AD: 3"" Angle Head</li><li>AH35-AD: 3.5"" Angle Head</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,"Drywall Finishing Tools > Asgard > Corner & Angle Tools","2.5 inch angle head, Asgard AH25-AD, drywall corner finisher, internal corner tool, taping tool",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ah35-ad_03.webp,,,,,,,,,87,ASGARD,Brand,Asgard,1,1,Size,1,1,1,"Asgard 2.5"" Angle Head (AH25-AD) | Die-cast Aluminum Body","Finish internal corners efficiently with the Asgard 2.5"" Angle Head ($316). Features a durable die-cast aluminum body for professional drywall results.",AH-AD
230359,variable,EZFB-AD,,"Asgard Flat Box",1,0,visible,"Professional-grade flat box available in 7"", 10"", and 12"" widths for efficient drywall finishing.","<p class=""prod-line-desc""><strong>Asgard Flat Box</strong> delivers precise, consistent mud application for base coats on flat joints and corner beads, available in 7"", 10"", and 12"" widths. Featuring a durable alloy build and universal handle compatibility, it is a reliable tool for professional drywall finishing. Choose your size based on the coverage area and finishing stage required.</p><p class=""prod-line-desc"">Built to withstand the daily wear of professional construction, all flat boxes in this family feature a durable alloy construction. The design prioritizes ease of use and maintenance, allowing for quick adjustments and rapid cleaning to minimize downtime.</p><p class=""prod-line-desc""><strong>Features:</strong></p><ul><li><strong>Precision Mud Control:</strong> Integrated dial mechanism allows for micro-adjustments to compound flow for consistent results.</li><li><strong>Multiple Sizes:</strong> Available in 7"", 10"", and 12"" widths to accommodate different finishing stages and coverage requirements.</li><li><strong>Quick Maintenance:</strong> Thumb latches enable fast access to the interior for thorough cleaning.</li><li><strong>Universal Compatibility:</strong> Designed to integrate with most standard flat box handles currently on the market.</li><li><strong>Rugged Construction:</strong> Manufactured from high-grade alloys to ensure longevity in demanding work environments.</li></ul><p class=""prod-line-desc""><strong>Available Sizes:</strong></p><ul><li>EZ07-AD: 7"" Flat Box</li><li>EZ10-AD: 10"" Flat Box</li><li>EZ12-AD: 12"" Flat Box</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,"Drywall Finishing Tools > Asgard > Finishing Boxes","Asgard 7 inch flat box, drywall finishing tool, EZ07-AD, flat box, joint compound applicator",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ez12-ad_05.webp,,,,,,,,,11,ASGARD,Brand,Asgard,1,1,Size,1,1,1,"Asgard 7"" Flat Box (EZ07-AD) | High-Grade Alloy Construction","Apply base coats to flat seams and corner beads with the Asgard 7"" Flat Box. Durable alloy build, universal handle fit, and precise mud control for $299.",EZFB-AD
230360,variable,PAFB-AD,,"Asgard Power Assist Finishing Box",1,0,visible,"Power-assist finishing box with spring mechanism, available in 7"", 10"", and 12"" widths to reduce operator fatigue.","<p class=""prod-line-desc""><strong>Asgard Power Assist Finishing Box</strong> minimizes operator fatigue by utilizing an integrated spring-loaded mechanism that provides consistent, automated pressure for joint compound application. Available in 7"", 10"", and 12"" widths, these boxes are engineered for precision and efficiency. The 7-inch model is ideal for detailed finishing in narrow areas, while 10"" and 12"" models are optimized for larger seams and final coats.</p><p class=""prod-line-desc"">The housing is constructed from high-strength, lightweight aluminum to endure daily job site demands while remaining easy to handle. A professional-grade stainless steel blade ensures a clean, streak-free finish, reducing the need for extensive sanding or rework. All units in this family are compatible with standard flat box handles, allowing for straightforward integration into existing professional tool setups.</p><p class=""prod-line-desc""><strong>Features:</strong></p><ul><li><strong>Power-Assist Mechanism:</strong> Integrated spring system reduces physical effort by providing consistent compound flow across all sizes.</li><li><strong>Multiple Widths:</strong> Available in 7"", 10"", and 12"" sizes for versatile finishing applications.</li><li><strong>Durable Construction:</strong> Rugged aluminum housing built to withstand heavy-duty professional use.</li><li><strong>High-Quality Blade:</strong> Stainless steel blade delivers a smooth, consistent application to minimize rework.</li><li><strong>Universal Compatibility:</strong> Designed to work seamlessly with all major brand flat box handles.</li></ul><p class=""prod-line-desc""><strong>Available Sizes:</strong></p><ul><li>PA07-AD: 7"" Power Assist Finishing Box</li><li>PA10-AD: 10"" Power Assist Finishing Box</li><li>PA12-AD: 12"" Power Assist Finishing Box</li></ul>",,,taxable,,1,,,0,0,,,,,1,,,,"Drywall Finishing Tools > Asgard > Finishing Boxes","7 inch finishing box, Asgard PA07-AD, drywall joint finishing, flat box, power assist drywall tool",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/pa12-ad_03.webp,,,,,,,,,15,ASGARD,Brand,Asgard,1,1,Size,1,1,1,"Asgard 7"" Power Assist Box (PA07-AD) | Aluminum Housing","$428. Asgard 7"" Power Assist Finishing Box reduces fatigue with spring-loaded compound application. Ideal for precise drywall joint and seam finishing.",PAFB-AD
230361,variable,COL-AH,,"Columbia Anglehead",1,0,visible,"The Columbia 2″ Angleheads are a tool we are especially proud of.","<p class=""prod-line-desc"">The Columbia 2″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools","2AH, columbia, Columbia Tools, drywall taping tool, finishing tool",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/3.5ah.webp,,,,,,,,,109,"Columbia Taping Tools",Brand,"Columbia Taping Tools",1,1,Size,1,1,1,"Columbia 2"" Anglehead | 2AH","The Columbia 2″ Angleheads are a tool we are especially proud of. Shop Columbia Taping Tools at Drywall Toolbox.",COL-AH
230362,variable,COL-AHBLADE,,"Columbia Angle Head Carbide Blade",1,0,visible,"Columbia 2"" Angle Head Carbide Blade","<p class=""prod-line-desc"">Columbia 2"" Angle Head Carbide Blade</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools","AH32, columbia, Columbia Tools, drywall taping tool, finishing tool",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ah335_0.webp,,,,,,,,,96,"Columbia Taping Tools",Brand,"Columbia Taping Tools",1,1,Size,1,1,1,"Columbia 2"" Angle Head Carbide Blade | AH32","Columbia Angle Head Carbide Blade by Columbia Taping Tools. Professional drywall finishing tools for contractors. Fast shipping.",COL-AHBLADE
230363,variable,COL-AHRBK,,"Columbia Anglehead Blade Maintenance Kit",1,0,visible,"There are currently no resources for this product.","<p class=""prod-line-desc"">The Columbia Anglehead Blade Maintenance Kit (COL-AHRBK) provides all essential OEM replacement components to restore and maintain your Columbia Anglehead drywall finishing tool. This kit simplifies routine maintenance and keeps your tool operating at peak performance with genuine Columbia Taping Tools components for a precise fit and long-lasting reliability.</p>",,,taxable,,1,,,0,0,,,,,1,,,,"Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools","AHRBK2, columbia, Columbia Tools, drywall taping tool, finishing tool",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ahrbk35.webp,,,,,,,,,115,"Columbia Taping Tools",Brand,"Columbia Taping Tools",1,1,Size,1,1,1,"Columbia 2"" Anglehead Blade Maintenance Kit | AHRBK2","There are currently no resources for this product. Shop Columbia Taping Tools at Drywall Toolbox.",COL-AHRBK
230364,variable,COL-AHSPRING,,"Columbia Angle Head Frame Tension Spring",1,0,visible,"Columbia 2"" Angle Head Frame Tension Spring","<p class=""prod-line-desc"">Columbia 2"" Angle Head Frame Tension Spring </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools","AH72, columbia, Columbia Tools, drywall taping tool, finishing tool",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/ah735_0.webp,,,,,,,,,101,"Columbia Taping Tools",Brand,"Columbia Taping Tools",1,1,Size,1,1,1,"Columbia 2"" Angle Head Frame Tension Spring | AH72","Columbia 2"" Angle Head Frame Tension Spring Shop Columbia Taping Tools at Drywall Toolbox.",COL-AHSPRING
230365,variable,COL-BBH,,"Columbia 180-Grip Bent Flat Box Handle",1,0,visible,"Columbia 36"" 180-Grip Bent Box Handle allows for a full braking capability over the entire 180º angle span.","<p class=""prod-line-desc"">Columbia 36"" 180-Grip Bent Box Handle allows for a full braking capability over the entire 180º angle span. Grips the axle with a tremendous amount of pressure to eliminates the possibility of slippage when dealing with difficult angle situations. As a result, this produces cleaner, quicker and more efficient application of joint compound. A very versatile design that provides the best possible braking at any angle. The bent handle design adds necessary leverage in all situations, and truly excels on butt-joints and headers. </p>",,,taxable,,1,,,0,0,,,,,1,,,,"Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions","3BBH, columbia, Columbia Tools, drywall taping tool, finishing tool",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/6bbh.webp,,,,,,,,,185,"Columbia Taping Tools",Brand,"Columbia Taping Tools",1,1,Size,1,1,1,"Columbia 36"" 180-Grip Bent Flat Box Handle | 3BBH","Columbia 36"" 180-Grip Bent Box Handle allows for a full braking capability over the entire 180º angle span. Shop Columbia Taping Tools at Drywall Toolbox.",COL-BBH
230366,simple,4I-SJ80-1WRW,,"Asgard Angle Box w/ Handle (8"" w/ Extendable Handle) (4I-SJ80-1WRW)",1,0,visible,"Asgard 8-inch angle box with extendable handle for efficient, uniform joint compound application in internal drywall corners.","<p class=""prod-line-desc"">Asgard Angle Box w/ Handle (8"" w/ Extendable Handle) is a professional-grade applicator engineered to streamline the application of joint compound in internal drywall corners. By pairing with an angle head, this tool ensures a uniform, high-quality finish in a single pass, significantly reducing manual taping and sanding time. The unit is built to withstand the rigors of active job sites while maintaining consistent performance.</p><p class=""prod-line-desc"">The tool features a lightweight, anodized aluminum body that minimizes operator fatigue during extended use. The included extendable support handle provides the necessary reach for high corners and ceilings, eliminating the need for constant ladder repositioning. A durable stainless steel nose cone ensures smooth compound flow and long-term reliability.</p><p class=""prod-line-desc""><strong>Features:</strong></p><ul><li><strong>High-Capacity Design:</strong> The 8-inch box holds more compound, allowing for longer runs and increased productivity between refills.</li><li><strong>Extendable Reach:</strong> Includes an adjustable support handle to access high-angle corners without additional equipment.</li><li><strong>Durable Build:</strong> Constructed with an anodized aluminum frame and a stainless steel nose cone for corrosion resistance and longevity.</li><li><strong>Professional Finish:</strong> Engineered to work with angle heads for consistent, clean corner coating in one pass.</li></ul><p class=""prod-line-desc""><strong>Specifications:</strong></p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Asgard</td></tr><tr><td>Box Size</td><td>8 inches</td></tr><tr><td>Material</td><td>Anodized Aluminum, Stainless Steel</td></tr><tr><td>SKU</td><td>4I-SJ80-1WRW</td></tr><tr><td>UPC</td><td>0873876005260</td></tr><tr><td>Set Includes</td><td>8"" Angle Box, Extendable Support Handle</td></tr></tbody></table>",,,taxable,,1,100,,0,0,,,,,1,,,430,"Drywall Finishing Tools > Asgard > Corner & Angle Tools","8 inch angle box, Asgard angle box, drywall corner tool, drywall finishing tools, joint compound applicator",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/4i-sj80-1wrw.webp,,,,,,,,,85,ASGARD,Brand,Asgard,1,1,,,,,"Asgard 8"" Angle Box (4I-SJ80-1WRW) | Anodized Aluminum Body","Apply joint compound to drywall corners efficiently with this $430 Asgard 8"" angle box. Features an extendable handle and durable stainless steel nose cone.",4I-SJ80-1WRW
230367,simple,4K-S6F6-8HQ6,,"Asgard Angle Box w/ Handle (8"" w/ Fixed Handle) (4K-S6F6-8HQ6)",1,0,visible,"Asgard 8-inch Angle Box with fixed handle for efficient, professional-grade internal corner finishing and consistent compound application.","<p class=""prod-line-desc"">Asgard Angle Box w/ Handle (8"" w/ Fixed Handle) is a professional-grade tool engineered to streamline internal corner finishing in drywall applications. By automating the application of joint compound, this unit ensures a uniform, high-quality finish that significantly reduces the time required for manual sanding and cleanup. Its robust construction is built to withstand the daily demands of active job sites, providing reliable performance for both residential and commercial projects.</p><p class=""prod-line-desc""><strong>Features:</strong></p><ul><li><strong>Efficient Application:</strong> Accelerates the corner finishing process by delivering a consistent layer of compound in a single pass.</li><li><strong>Fixed Handle Stability:</strong> Provides superior leverage and control, reducing operator fatigue during repetitive, extended use.</li><li><strong>Durable Build:</strong> Engineered with high-grade components to ensure long-term reliability and resistance to job site wear.</li><li><strong>Optimized Size:</strong> The 8-inch width offers an ideal balance between compound capacity and maneuverability for standard internal corner work.</li></ul><p class=""prod-line-desc""><strong>Specifications:</strong></p><table class=""spec-table""><thead><tr><th>Specification</th><th>Detail</th></tr></thead><tbody><tr><td>Brand</td><td>Asgard</td></tr><tr><td>SKU</td><td>4K-S6F6-8HQ6</td></tr><tr><td>UPC</td><td>0873876005253</td></tr><tr><td>Size</td><td>8 inches</td></tr><tr><td>Handle Type</td><td>Fixed</td></tr><tr><td>Includes</td><td>1 x 8"" Angle Box, 1 x Fixed Handle</td></tr></tbody></table>",,,taxable,,1,100,,0,0,,,,,1,,,373.99,"Drywall Finishing Tools > Asgard > Corner & Angle Tools","4K-S6F6-8HQ6, 8 inch angle box, Asgard angle box, drywall corner finishing, joint compound applicator",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/4k-s6f6-8hq6.webp,,,,,,,,,86,ASGARD,Brand,Asgard,1,1,,,,,"Asgard 8"" Angle Box (4K-S6F6-8HQ6) | Fixed Handle Efficiency","Streamline drywall corner finishing with the Asgard 8"" Angle Box. Features a fixed handle for $373.99, ensuring consistent compound application every time.",4K-S6F6-8HQ6
